scene_min_x,scene_min_z,scene_max_x,scene_max_z,render,collision,water
139.96438598632812,-400.05465698242188,143.96438598632812,-396.05465698242188,1,1,0
143.96438598632812,-400.05465698242188,147.96438598632812,-396.05465698242188,1,1,0
147.96438598632812,-400.05465698242188,151.96438598632812,-396.05465698242188,1,1,0
151.96438598632812,-400.05465698242188,155.96438598632812,-396.05465698242188,1,1,0
155.96438598632812,-400.05465698242188,159.96438598632812,-396.05465698242188,1,1,0
159.96438598632812,-400.05465698242188,163.96438598632812,-396.05465698242188,1,1,0
163.96438598632812,-400.05465698242188,167.96438598632812,-396.05465698242188,1,1,0
167.96438598632812,-400.05465698242188,171.96438598632812,-396.05465698242188,1,1,0
171.96438598632812,-400.05465698242188,175.96438598632812,-396.05465698242188,1,1,0
183.96438598632812,-400.05465698242188,187.96438598632812,-396.05465698242188,1,1,0
187.96438598632812,-400.05465698242188,191.96438598632812,-396.05465698242188,1,1,0
191.96438598632812,-400.05465698242188,195.96438598632812,-396.05465698242188,1,1,0
195.96438598632812,-400.05465698242188,199.96438598632812,-396.05465698242188,1,1,0
199.96438598632812,-400.05465698242188,203.96438598632812,-396.05465698242188,1,1,0
203.96438598632812,-400.05465698242188,207.96438598632812,-396.05465698242188,1,1,0
207.96438598632812,-400.05465698242188,211.96438598632812,-396.05465698242188,1,1,0
211.96438598632812,-400.05465698242188,215.96438598632812,-396.05465698242188,1,1,0
215.96438598632812,-400.05465698242188,219.96438598632812,-396.05465698242188,1,1,0
219.96438598632812,-400.05465698242188,223.96438598632812,-396.05465698242188,1,1,0
223.96438598632812,-400.05465698242188,227.96438598632812,-396.05465698242188,1,1,0
227.96438598632812,-400.05465698242188,231.96438598632812,-396.05465698242188,1,1,0
231.96438598632812,-400.05465698242188,235.96438598632812,-396.05465698242188,1,1,0
235.96438598632812,-400.05465698242188,239.96438598632812,-396.05465698242188,1,1,0
239.96438598632812,-400.05465698242188,243.96438598632812,-396.05465698242188,1,1,0
243.96438598632812,-400.05465698242188,247.96438598632812,-396.05465698242188,1,1,0
247.96438598632812,-400.05465698242188,251.96438598632812,-396.05465698242188,1,1,0
251.96438598632812,-400.05465698242188,255.96438598632812,-396.05465698242188,1,1,0
255.96438598632812,-400.05465698242188,259.96438598632812,-396.05465698242188,1,1,0
107.96438598632812,-396.05465698242188,111.96438598632812,-392.05465698242188,1,1,0
111.96438598632812,-396.05465698242188,115.96438598632812,-392.05465698242188,1,1,0
115.96438598632812,-396.05465698242188,119.96438598632812,-392.05465698242188,1,1,0
119.96438598632812,-396.05465698242188,123.96438598632812,-392.05465698242188,1,1,0
123.96438598632812,-396.05465698242188,127.96438598632812,-392.05465698242188,1,1,0
127.96438598632812,-396.05465698242188,131.96438598632812,-392.05465698242188,1,1,0
131.96438598632812,-396.05465698242188,135.96438598632812,-392.05465698242188,1,1,0
135.96438598632812,-396.05465698242188,139.96438598632812,-392.05465698242188,1,1,0
139.96438598632812,-396.05465698242188,143.96438598632812,-392.05465698242188,1,1,0
143.96438598632812,-396.05465698242188,147.96438598632812,-392.05465698242188,1,1,0
147.96438598632812,-396.05465698242188,151.96438598632812,-392.05465698242188,1,1,0
151.96438598632812,-396.05465698242188,155.96438598632812,-392.05465698242188,1,1,0
155.96438598632812,-396.05465698242188,159.96438598632812,-392.05465698242188,1,1,0
159.96438598632812,-396.05465698242188,163.96438598632812,-392.05465698242188,1,1,0
163.96438598632812,-396.05465698242188,167.96438598632812,-392.05465698242188,1,1,0
203.96438598632812,-396.05465698242188,207.96438598632812,-392.05465698242188,1,1,0
207.96438598632812,-396.05465698242188,211.96438598632812,-392.05465698242188,1,1,0
211.96438598632812,-396.05465698242188,215.96438598632812,-392.05465698242188,1,1,0
215.96438598632812,-396.05465698242188,219.96438598632812,-392.05465698242188,1,1,0
219.96438598632812,-396.05465698242188,223.96438598632812,-392.05465698242188,1,1,0
223.96438598632812,-396.05465698242188,227.96438598632812,-392.05465698242188,1,1,0
227.96438598632812,-396.05465698242188,231.96438598632812,-392.05465698242188,1,1,0
231.96438598632812,-396.05465698242188,235.96438598632812,-392.05465698242188,1,1,0
235.96438598632812,-396.05465698242188,239.96438598632812,-392.05465698242188,1,1,0
239.96438598632812,-396.05465698242188,243.96438598632812,-392.05465698242188,1,1,0
243.96438598632812,-396.05465698242188,247.96438598632812,-392.05465698242188,1,1,0
103.96438598632812,-392.05465698242188,107.96438598632812,-388.05465698242188,1,1,0
107.96438598632812,-392.05465698242188,111.96438598632812,-388.05465698242188,1,1,0
111.96438598632812,-392.05465698242188,115.96438598632812,-388.05465698242188,1,1,0
115.96438598632812,-392.05465698242188,119.96438598632812,-388.05465698242188,1,1,0
119.96438598632812,-392.05465698242188,123.96438598632812,-388.05465698242188,1,1,0
123.96438598632812,-392.05465698242188,127.96438598632812,-388.05465698242188,1,1,0
127.96438598632812,-392.05465698242188,131.96438598632812,-388.05465698242188,1,1,0
131.96438598632812,-392.05465698242188,135.96438598632812,-388.05465698242188,1,1,0
135.96438598632812,-392.05465698242188,139.96438598632812,-388.05465698242188,1,1,0
207.96438598632812,-392.05465698242188,211.96438598632812,-388.05465698242188,1,1,0
211.96438598632812,-392.05465698242188,215.96438598632812,-388.05465698242188,1,1,0
215.96438598632812,-392.05465698242188,219.96438598632812,-388.05465698242188,1,1,0
219.96438598632812,-392.05465698242188,223.96438598632812,-388.05465698242188,1,1,0
223.96438598632812,-392.05465698242188,227.96438598632812,-388.05465698242188,1,1,0
227.96438598632812,-392.05465698242188,231.96438598632812,-388.05465698242188,1,1,0
231.96438598632812,-392.05465698242188,235.96438598632812,-388.05465698242188,1,1,0
95.964385986328125,-388.05465698242188,99.964385986328125,-384.05465698242188,1,1,0
99.964385986328125,-388.05465698242188,103.96438598632812,-384.05465698242188,1,1,0
103.96438598632812,-388.05465698242188,107.96438598632812,-384.05465698242188,1,1,0
107.96438598632812,-388.05465698242188,111.96438598632812,-384.05465698242188,1,1,0
111.96438598632812,-388.05465698242188,115.96438598632812,-384.05465698242188,1,1,0
115.96438598632812,-388.05465698242188,119.96438598632812,-384.05465698242188,1,1,0
119.96438598632812,-388.05465698242188,123.96438598632812,-384.05465698242188,1,1,0
123.96438598632812,-388.05465698242188,127.96438598632812,-384.05465698242188,1,1,0
127.96438598632812,-388.05465698242188,131.96438598632812,-384.05465698242188,1,1,0
131.96438598632812,-388.05465698242188,135.96438598632812,-384.05465698242188,1,1,0
215.96438598632812,-388.05465698242188,219.96438598632812,-384.05465698242188,1,1,0
219.96438598632812,-388.05465698242188,223.96438598632812,-384.05465698242188,1,1,0
223.96438598632812,-388.05465698242188,227.96438598632812,-384.05465698242188,1,1,0
91.964385986328125,-384.05465698242188,95.964385986328125,-380.05465698242188,1,1,0
95.964385986328125,-384.05465698242188,99.964385986328125,-380.05465698242188,1,1,0
99.964385986328125,-384.05465698242188,103.96438598632812,-380.05465698242188,1,1,0
103.96438598632812,-384.05465698242188,107.96438598632812,-380.05465698242188,1,1,0
107.96438598632812,-384.05465698242188,111.96438598632812,-380.05465698242188,1,1,0
111.96438598632812,-384.05465698242188,115.96438598632812,-380.05465698242188,1,1,0
115.96438598632812,-384.05465698242188,119.96438598632812,-380.05465698242188,1,1,0
119.96438598632812,-384.05465698242188,123.96438598632812,-380.05465698242188,1,1,0
123.96438598632812,-384.05465698242188,127.96438598632812,-380.05465698242188,1,1,0
87.964385986328125,-380.05465698242188,91.964385986328125,-376.05465698242188,1,1,0
91.964385986328125,-380.05465698242188,95.964385986328125,-376.05465698242188,1,1,0
95.964385986328125,-380.05465698242188,99.964385986328125,-376.05465698242188,1,1,0
99.964385986328125,-380.05465698242188,103.96438598632812,-376.05465698242188,1,1,0
103.96438598632812,-380.05465698242188,107.96438598632812,-376.05465698242188,1,1,0
107.96438598632812,-380.05465698242188,111.96438598632812,-376.05465698242188,1,1,0
111.96438598632812,-380.05465698242188,115.96438598632812,-376.05465698242188,1,1,0
79.964385986328125,-376.05465698242188,83.964385986328125,-372.05465698242188,1,1,0
83.964385986328125,-376.05465698242188,87.964385986328125,-372.05465698242188,1,1,0
87.964385986328125,-376.05465698242188,91.964385986328125,-372.05465698242188,1,1,0
91.964385986328125,-376.05465698242188,95.964385986328125,-372.05465698242188,1,1,0
95.964385986328125,-376.05465698242188,99.964385986328125,-372.05465698242188,1,1,0
99.964385986328125,-376.05465698242188,103.96438598632812,-372.05465698242188,1,1,0
75.964385986328125,-372.05465698242188,79.964385986328125,-368.05465698242188,1,1,0
79.964385986328125,-372.05465698242188,83.964385986328125,-368.05465698242188,1,1,0
83.964385986328125,-372.05465698242188,87.964385986328125,-368.05465698242188,1,1,0
87.964385986328125,-372.05465698242188,91.964385986328125,-368.05465698242188,1,1,0
91.964385986328125,-372.05465698242188,95.964385986328125,-368.05465698242188,1,1,0
67.964385986328125,-368.05465698242188,71.964385986328125,-364.05465698242188,1,1,0
71.964385986328125,-368.05465698242188,75.964385986328125,-364.05465698242188,1,1,0
75.964385986328125,-368.05465698242188,79.964385986328125,-364.05465698242188,1,1,0
79.964385986328125,-368.05465698242188,83.964385986328125,-364.05465698242188,1,1,0
83.964385986328125,-368.05465698242188,87.964385986328125,-364.05465698242188,1,1,0
87.964385986328125,-368.05465698242188,91.964385986328125,-364.05465698242188,1,1,0
67.964385986328125,-364.05465698242188,71.964385986328125,-360.05465698242188,1,1,0
71.964385986328125,-364.05465698242188,75.964385986328125,-360.05465698242188,1,1,0
75.964385986328125,-364.05465698242188,79.964385986328125,-360.05465698242188,1,1,0
79.964385986328125,-364.05465698242188,83.964385986328125,-360.05465698242188,1,1,0
63.964385986328125,-360.05465698242188,67.964385986328125,-356.05465698242188,1,1,0
67.964385986328125,-360.05465698242188,71.964385986328125,-356.05465698242188,1,1,0
71.964385986328125,-360.05465698242188,75.964385986328125,-356.05465698242188,1,1,0
63.964385986328125,-356.05465698242188,67.964385986328125,-352.05465698242188,1,1,0
67.964385986328125,-356.05465698242188,71.964385986328125,-352.05465698242188,1,1,0
71.964385986328125,-356.05465698242188,75.964385986328125,-352.05465698242188,1,1,0
55.964385986328125,-352.05465698242188,59.964385986328125,-348.05465698242188,1,1,0
59.964385986328125,-352.05465698242188,63.964385986328125,-348.05465698242188,1,1,0
63.964385986328125,-352.05465698242188,67.964385986328125,-348.05465698242188,1,1,0
67.964385986328125,-352.05465698242188,71.964385986328125,-348.05465698242188,1,1,0
71.964385986328125,-352.05465698242188,75.964385986328125,-348.05465698242188,1,1,0
51.964385986328125,-348.05465698242188,55.964385986328125,-344.05465698242188,1,1,0
55.964385986328125,-348.05465698242188,59.964385986328125,-344.05465698242188,1,1,0
59.964385986328125,-348.05465698242188,63.964385986328125,-344.05465698242188,1,1,0
63.964385986328125,-348.05465698242188,67.964385986328125,-344.05465698242188,1,1,0
67.964385986328125,-348.05465698242188,71.964385986328125,-344.05465698242188,1,1,0
-36.035614013671875,-344.05465698242188,-32.035614013671875,-340.05465698242188,1,1,0
-32.035614013671875,-344.05465698242188,-28.035614013671875,-340.05465698242188,1,1,0
43.964385986328125,-344.05465698242188,47.964385986328125,-340.05465698242188,1,1,0
47.964385986328125,-344.05465698242188,51.964385986328125,-340.05465698242188,1,1,0
51.964385986328125,-344.05465698242188,55.964385986328125,-340.05465698242188,1,1,0
55.964385986328125,-344.05465698242188,59.964385986328125,-340.05465698242188,1,1,0
59.964385986328125,-344.05465698242188,63.964385986328125,-340.05465698242188,1,1,0
63.964385986328125,-344.05465698242188,67.964385986328125,-340.05465698242188,1,1,0
-44.035614013671875,-340.05465698242188,-40.035614013671875,-336.05465698242188,1,1,0
-40.035614013671875,-340.05465698242188,-36.035614013671875,-336.05465698242188,1,1,0
-36.035614013671875,-340.05465698242188,-32.035614013671875,-336.05465698242188,1,1,0
-32.035614013671875,-340.05465698242188,-28.035614013671875,-336.05465698242188,1,1,0
-28.035614013671875,-340.05465698242188,-24.035614013671875,-336.05465698242188,1,1,0
-24.035614013671875,-340.05465698242188,-20.035614013671875,-336.05465698242188,1,1,0
-20.035614013671875,-340.05465698242188,-16.035614013671875,-336.05465698242188,1,1,0
-16.035614013671875,-340.05465698242188,-12.035614013671875,-336.05465698242188,1,1,0
-12.035614013671875,-340.05465698242188,-8.035614013671875,-336.05465698242188,1,1,0
-8.035614013671875,-340.05465698242188,-4.035614013671875,-336.05465698242188,1,1,0
-4.035614013671875,-340.05465698242188,-0.035614013671875,-336.05465698242188,1,1,0
-0.035614013671875,-340.05465698242188,3.964385986328125,-336.05465698242188,1,1,0
3.964385986328125,-340.05465698242188,7.964385986328125,-336.05465698242188,1,1,0
7.964385986328125,-340.05465698242188,11.964385986328125,-336.05465698242188,1,1,0
11.964385986328125,-340.05465698242188,15.964385986328125,-336.05465698242188,1,1,0
15.964385986328125,-340.05465698242188,19.964385986328125,-336.05465698242188,1,1,0
31.964385986328125,-340.05465698242188,35.964385986328125,-336.05465698242188,1,1,0
35.964385986328125,-340.05465698242188,39.964385986328125,-336.05465698242188,1,1,0
39.964385986328125,-340.05465698242188,43.964385986328125,-336.05465698242188,1,1,0
43.964385986328125,-340.05465698242188,47.964385986328125,-336.05465698242188,1,1,0
47.964385986328125,-340.05465698242188,51.964385986328125,-336.05465698242188,1,1,0
51.964385986328125,-340.05465698242188,55.964385986328125,-336.05465698242188,1,1,0
55.964385986328125,-340.05465698242188,59.964385986328125,-336.05465698242188,1,1,0
-52.035614013671875,-336.05465698242188,-48.035614013671875,-332.05465698242188,1,1,0
-48.035614013671875,-336.05465698242188,-44.035614013671875,-332.05465698242188,1,1,0
-44.035614013671875,-336.05465698242188,-40.035614013671875,-332.05465698242188,1,1,0
-40.035614013671875,-336.05465698242188,-36.035614013671875,-332.05465698242188,1,1,0
-36.035614013671875,-336.05465698242188,-32.035614013671875,-332.05465698242188,1,1,0
-32.035614013671875,-336.05465698242188,-28.035614013671875,-332.05465698242188,1,1,0
-28.035614013671875,-336.05465698242188,-24.035614013671875,-332.05465698242188,1,1,0
-24.035614013671875,-336.05465698242188,-20.035614013671875,-332.05465698242188,1,1,0
-20.035614013671875,-336.05465698242188,-16.035614013671875,-332.05465698242188,1,1,0
-16.035614013671875,-336.05465698242188,-12.035614013671875,-332.05465698242188,1,1,0
-12.035614013671875,-336.05465698242188,-8.035614013671875,-332.05465698242188,1,1,0
-8.035614013671875,-336.05465698242188,-4.035614013671875,-332.05465698242188,1,1,0
-4.035614013671875,-336.05465698242188,-0.035614013671875,-332.05465698242188,1,1,0
-0.035614013671875,-336.05465698242188,3.964385986328125,-332.05465698242188,1,1,0
3.964385986328125,-336.05465698242188,7.964385986328125,-332.05465698242188,1,1,0
7.964385986328125,-336.05465698242188,11.964385986328125,-332.05465698242188,1,1,0
11.964385986328125,-336.05465698242188,15.964385986328125,-332.05465698242188,1,1,0
15.964385986328125,-336.05465698242188,19.964385986328125,-332.05465698242188,1,1,0
19.964385986328125,-336.05465698242188,23.964385986328125,-332.05465698242188,1,1,0
23.964385986328125,-336.05465698242188,27.964385986328125,-332.05465698242188,1,1,0
27.964385986328125,-336.05465698242188,31.964385986328125,-332.05465698242188,1,1,0
31.964385986328125,-336.05465698242188,35.964385986328125,-332.05465698242188,1,1,0
35.964385986328125,-336.05465698242188,39.964385986328125,-332.05465698242188,1,1,0
39.964385986328125,-336.05465698242188,43.964385986328125,-332.05465698242188,1,1,0
43.964385986328125,-336.05465698242188,47.964385986328125,-332.05465698242188,1,1,0
47.964385986328125,-336.05465698242188,51.964385986328125,-332.05465698242188,1,1,0
51.964385986328125,-336.05465698242188,55.964385986328125,-332.05465698242188,1,1,0
-64.035614013671875,-332.05465698242188,-60.035614013671875,-328.05465698242188,1,1,0
-60.035614013671875,-332.05465698242188,-56.035614013671875,-328.05465698242188,1,1,0
-56.035614013671875,-332.05465698242188,-52.035614013671875,-328.05465698242188,1,1,0
-52.035614013671875,-332.05465698242188,-48.035614013671875,-328.05465698242188,1,1,0
-48.035614013671875,-332.05465698242188,-44.035614013671875,-328.05465698242188,1,1,0
-44.035614013671875,-332.05465698242188,-40.035614013671875,-328.05465698242188,1,1,0
-40.035614013671875,-332.05465698242188,-36.035614013671875,-328.05465698242188,1,1,0
-28.035614013671875,-332.05465698242188,-24.035614013671875,-328.05465698242188,1,1,0
-24.035614013671875,-332.05465698242188,-20.035614013671875,-328.05465698242188,1,1,0
-20.035614013671875,-332.05465698242188,-16.035614013671875,-328.05465698242188,1,1,0
-16.035614013671875,-332.05465698242188,-12.035614013671875,-328.05465698242188,1,1,0
-12.035614013671875,-332.05465698242188,-8.035614013671875,-328.05465698242188,1,1,0
-8.035614013671875,-332.05465698242188,-4.035614013671875,-328.05465698242188,1,1,0
-4.035614013671875,-332.05465698242188,-0.035614013671875,-328.05465698242188,1,1,0
-0.035614013671875,-332.05465698242188,3.964385986328125,-328.05465698242188,1,1,0
3.964385986328125,-332.05465698242188,7.964385986328125,-328.05465698242188,1,1,0
7.964385986328125,-332.05465698242188,11.964385986328125,-328.05465698242188,1,1,0
11.964385986328125,-332.05465698242188,15.964385986328125,-328.05465698242188,1,1,0
15.964385986328125,-332.05465698242188,19.964385986328125,-328.05465698242188,1,1,0
19.964385986328125,-332.05465698242188,23.964385986328125,-328.05465698242188,1,1,0
23.964385986328125,-332.05465698242188,27.964385986328125,-328.05465698242188,1,1,0
27.964385986328125,-332.05465698242188,31.964385986328125,-328.05465698242188,1,1,0
31.964385986328125,-332.05465698242188,35.964385986328125,-328.05465698242188,1,1,0
35.964385986328125,-332.05465698242188,39.964385986328125,-328.05465698242188,1,1,0
39.964385986328125,-332.05465698242188,43.964385986328125,-328.05465698242188,1,1,0
43.964385986328125,-332.05465698242188,47.964385986328125,-328.05465698242188,1,1,0
-68.035614013671875,-328.05465698242188,-64.035614013671875,-324.05465698242188,1,1,0
-64.035614013671875,-328.05465698242188,-60.035614013671875,-324.05465698242188,1,1,0
-60.035614013671875,-328.05465698242188,-56.035614013671875,-324.05465698242188,1,1,0
-56.035614013671875,-328.05465698242188,-52.035614013671875,-324.05465698242188,1,1,0
-52.035614013671875,-328.05465698242188,-48.035614013671875,-324.05465698242188,1,1,0
-48.035614013671875,-328.05465698242188,-44.035614013671875,-324.05465698242188,1,1,0
-44.035614013671875,-328.05465698242188,-40.035614013671875,-324.05465698242188,1,1,0
15.964385986328125,-328.05465698242188,19.964385986328125,-324.05465698242188,1,1,0
19.964385986328125,-328.05465698242188,23.964385986328125,-324.05465698242188,1,1,0
23.964385986328125,-328.05465698242188,27.964385986328125,-324.05465698242188,1,1,0
27.964385986328125,-328.05465698242188,31.964385986328125,-324.05465698242188,1,1,0
31.964385986328125,-328.05465698242188,35.964385986328125,-324.05465698242188,1,1,0
-72.035614013671875,-324.05465698242188,-68.035614013671875,-320.05465698242188,1,1,0
-68.035614013671875,-324.05465698242188,-64.035614013671875,-320.05465698242188,1,1,0
-64.035614013671875,-324.05465698242188,-60.035614013671875,-320.05465698242188,1,1,0
-60.035614013671875,-324.05465698242188,-56.035614013671875,-320.05465698242188,1,1,0
-56.035614013671875,-324.05465698242188,-52.035614013671875,-320.05465698242188,1,1,0
-52.035614013671875,-324.05465698242188,-48.035614013671875,-320.05465698242188,1,1,0
-48.035614013671875,-324.05465698242188,-44.035614013671875,-320.05465698242188,1,1,0
