zone_id,zone_name,kind,name,referenced_segments,type_hex,codec,width,height,blend_flags,flags2,sub_flag,object_name,note
5,Uleguerand Range,texture,smoke   smoke   ,0,0xA1,3TXD,64,64,,,,,unreferenced
5,Uleguerand Range,texture,fine    fine_a01,1,0xB1,,256,128,,,,,leading_u32=0x00000002
5,Uleguerand Range,texture,star_rivstar01  ,2,0xA1,3TXD,64,64,,,,,
5,Uleguerand Range,texture,star_rivstar02  ,2,0xA1,3TXD,128,128,,,,,
5,Uleguerand Range,texture,lf02    lf02    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
5,Uleguerand Range,texture,moon    moonshap,0,0xA1,3TXD,256,256,,,,,unreferenced
5,Uleguerand Range,texture,moon    kasa    ,0,0xA1,3TXD,128,128,,,,,unreferenced
5,Uleguerand Range,texture,bliz    smoke   ,1,0xA1,3TXD,64,64,,,,,
5,Uleguerand Range,texture,suny    suny_a01,2,0xA1,3TXD,256,256,,,,,
5,Uleguerand Range,texture,star_rivstar01  ,2,0xA1,3TXD,64,64,,,,,
5,Uleguerand Range,texture,star_rivstar02  ,2,0xA1,3TXD,128,128,,,,,
5,Uleguerand Range,texture,lf01    lf01    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
5,Uleguerand Range,texture,moon    moonshap,0,0xA1,3TXD,256,256,,,,,unreferenced
5,Uleguerand Range,texture,moon    kasa    ,0,0xA1,3TXD,128,128,,,,,unreferenced
5,Uleguerand Range,segment,model   gar_w05c,2,,,,,0x2000,0x0000,0x00000000,_gar_w13_h      ,blend-high
5,Uleguerand Range,segment,model   zal_w02c,6,,,,,0x2000,0x0000,0x00000000,_gar_w13_h      ,blend-high
5,Uleguerand Range,segment,model   gar_w05c,2,,,,,0x2000,0x0000,0x00000046,_gar_w13_m      ,blend-high
5,Uleguerand Range,segment,model   zal_w02c,6,,,,,0x2000,0x0000,0x00000046,_gar_w13_m      ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x000001C8,_zal_w01c_h     ,blend-high
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x2000,0x0000,0x000001C8,_zal_w01c_h     ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x00000074,_zal_w01c_l     ,blend-high
5,Uleguerand Range,segment,model   zal_w02c,6,,,,,0x2000,0x0000,0x00000074,_zal_w01c_l     ,blend-high
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x2000,0x0000,0x00000074,_zal_w01c_l     ,blend-high
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x2000,0x0000,0x0000012C,_zal_w01c_m     ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x0000012C,_zal_w01c_m     ,blend-high
5,Uleguerand Range,segment,model   xar_f2  ,51,,,,,0x0000,0x0000,0x000001B7,ice_a           ,surface-name
5,Uleguerand Range,segment,model   ice     ,3,,,,,0x0000,0x0000,0x000001B7,ice_a           ,surface-name
5,Uleguerand Range,segment,model   xar_f2  ,51,,,,,0x8000,0x0000,0x000001B7,ice_a           ,surface-name
5,Uleguerand Range,segment,model   ice     ,3,,,,,0x8000,0x0000,0x000001B7,ice_a           ,surface-name
5,Uleguerand Range,segment,model   ice     ,3,,,,,0x0000,0x0000,0x0000006E,ice_b           ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x0000,0x0000,0x0000000F,icecube01       ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x0000,0x0000,0x00000012,icecube02       ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x0000,0x0000,0x00000018,icecube03       ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x0000,0x0000,0x00000019,icecube04       ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x0000,0x0000,0x0000000F,icecube05       ,surface-name
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x0000,0x0000,0x00000079,lsl_stone01     ,surface-name
5,Uleguerand Range,segment,model   xar_ykk1,109,,,,,0x0000,0x0000,0x00000079,lsl_stone01     ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x8000,0x0000,0x00000079,lsl_stone01     ,surface-name
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x8000,0x0000,0x00000079,lsl_stone01     ,surface-name
5,Uleguerand Range,segment,model   xar_ykk1,109,,,,,0x8000,0x0000,0x00000079,lsl_stone01     ,surface-name
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x0000,0x0000,0x0000006B,lsl_stone02     ,surface-name
5,Uleguerand Range,segment,model   xar_ykk1,109,,,,,0x0000,0x0000,0x0000006B,lsl_stone02     ,surface-name
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0x8000,0x0000,0x0000006B,lsl_stone02     ,surface-name
5,Uleguerand Range,segment,model   xar_ykk1,109,,,,,0x8000,0x0000,0x0000006B,lsl_stone02     ,surface-name
5,Uleguerand Range,segment,model   lake    ,29,,,,,0x8000,0x0000,0x0000006B,lsl_stone02     ,surface-name
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x000000DE,zal_w01_h       ,blend-high
5,Uleguerand Range,segment,                ,17,,,,,0x2000,0x0000,0x000000DE,zal_w01_h       ,blend-high
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0xA000,0x0000,0x000000DE,zal_w01_h       ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x00000026,zal_w01_l       ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x0000008E,zal_w01_m       ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x00000090,zal_w01b_h      ,blend-high
5,Uleguerand Range,segment,model   xar_frs1,160,,,,,0xA000,0x0000,0x00000090,zal_w01b_h      ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x00000028,zal_w01b_l      ,blend-high
5,Uleguerand Range,segment,model   zal_w01c,9,,,,,0x2000,0x0000,0x00000084,zal_w01b_m      ,blend-high
5,Uleguerand Range,segment,snow    clod_b01,2,,,,,0x0000,0x0000,0x0000029C,clod_b01        ,surface-name
5,Uleguerand Range,segment,snow    clod_b01,2,,,,,0x8000,0x0000,0x0000029C,clod_b01        ,surface-name
5,Uleguerand Range,companion_group,yuk,,,,,,,,,,effect  yuka     | effect  yuki    
24,Lufaise Meadows,texture,model   fu_wbox ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   fu_wtaru,2,0xA1,3TXD,64,32,,,,,
24,Lufaise Meadows,texture,model   jug_wk01,6,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   jug_wk02,8,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   jug_wk03,9,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   jug_wk04,4,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   jug_wk05,3,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   jug_wk06,7,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   lat_riv ,57,0xA1,3TXD,512,256,,,,,
24,Lufaise Meadows,texture,model   lat_ro  ,30,0xA1,3TXD,512,256,,,,,
24,Lufaise Meadows,texture,model   rat_w02c,31,0xA1,3TXD,256,128,,,,,
24,Lufaise Meadows,texture,model   rat_w08c,1,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   tab_has1,29,0xA1,3TXD,256,256,,,,,
24,Lufaise Meadows,texture,model   tab_ita1,9,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   tab_suna,26,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   tab_town,3,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   tab_wm01,4,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,model   tb_ha01 ,18,0xA1,3TXD,256,128,,,,,
24,Lufaise Meadows,texture,model   tb_ha02 ,8,0xA1,3TXD,256,128,,,,,
24,Lufaise Meadows,texture,model   tb_komo ,6,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   lat_wf  ,208,0xA1,3TXD,512,1024,,,,,
24,Lufaise Meadows,texture,clod    clod_a01,8,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,clod    katn    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,clod    kumori  ,12,0xB1,,128,128,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,ikec    ikkm    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,lf03    lf03    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
24,Lufaise Meadows,texture,mist    clod_a01,2,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,lf03    lf03    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
24,Lufaise Meadows,texture,suny    suny_a01,4,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,suny    kum1    ,1,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,suny    yuhi    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,suny    kumori  ,6,0xB1,,128,128,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,ikes    ikkm    ,2,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,star    star01  ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,star    star02  ,1,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,lf01    lf01    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
24,Lufaise Meadows,texture,moon    moonshap,0,0xA1,3TXD,256,256,,,,,unreferenced
24,Lufaise Meadows,texture,moon    kasa    ,0,0xA1,3TXD,128,128,,,,,unreferenced
24,Lufaise Meadows,texture,thdr    clod_a01,4,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,thdr    thunder1,1,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,thdr    thunder2,1,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,thdr    kumori  ,2,0xB1,,128,128,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,kaminarikmi2    ,4,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,kaminarikumori  ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi1    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi0    ,8,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi2    ,4,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,kaminarikmi0    ,8,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi1    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikumori  ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,clod    clod_a01,8,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,clod    katn    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,clod    kumori  ,12,0xB1,,128,128,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,wind    grass2  ,0,0xA1,3TXD,64,32,,,,,unreferenced
24,Lufaise Meadows,texture,ikec    ikkm    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,lf03    lf03    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
24,Lufaise Meadows,texture,fogd    clod_a01,2,0xB1,,256,256,,,,,leading_u32=0x00000002
24,Lufaise Meadows,texture,fogd    smoke   ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,lf032   lf03    ,0,0xB1,,128,256,,,,,unreferenced;leading_u32=0x00000002
24,Lufaise Meadows,texture,effect  ptel    ,5,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  awa1    ,2,0xA1,3TXD,64,32,,,,,
24,Lufaise Meadows,texture,effect  kamo    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  umi3    ,3,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  umi2    ,5,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  kas1    ,3,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  kaw1    ,8,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  umi1    ,3,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  nam1    ,6,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,effect  shir    ,1,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  strm    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  kem1    ,0,0xA1,3TXD,64,64,,,,,unreferenced
24,Lufaise Meadows,texture,effect  ikes    ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  tam3    ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  ikkm    ,0,0xA1,3TXD,128,128,,,,,unreferenced
24,Lufaise Meadows,texture,effect  uturo6  ,2,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  light   ,0,0xA1,3TXD,128,128,,,,,unreferenced
24,Lufaise Meadows,texture,effect  bar1    ,0,0xA1,3TXD,128,64,,,,,unreferenced
24,Lufaise Meadows,segment,model   rat_w08c,1,,,,,0x2000,0x0000,0x00000000,_kusa_6p        ,surface-name+blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000070,_la_ha01        ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000070,_la_ha02        ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_h     ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_h     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk04,4,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_m     ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_m     ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_01    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_01    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_02    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_02    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_03    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_03    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_05    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_05    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hanab_8astj,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hanab_8astj,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000012,_tab_w01_lw     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000012,_tab_w01_lw     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x0000005A,_tab_w01_lw_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x0000005A,_tab_w01_lw_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000022,_tab_w01_md     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000022,_tab_w01_md     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x000000AA,_tab_w01_md_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x000000AA,_tab_w01_md_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000022,_tab_w01_md2    ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000022,_tab_w01_md2    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_hoso2       ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_hoso3       ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_kiro1       ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_lav1        ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000000,_tb_pap1        ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_siro1       ,blend-high
24,Lufaise Meadows,segment,model   fu_wbox ,4,,,,,0x2000,0x0000,0x00000014,fu_wbox_futa    ,blend-high
24,Lufaise Meadows,segment,model   fu_wbox ,4,,,,,0x2000,0x0000,0x0000004C,fu_wbox2        ,blend-high
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x0000,0x0000,0x00000063,ken_lw_iwa01    ,surface-name
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x8000,0x0000,0x00000063,ken_lw_iwa01    ,surface-name
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x0000,0x0000,0x00000051,ken_lw_iwa02    ,surface-name
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x8000,0x0000,0x00000051,ken_lw_iwa02    ,surface-name
24,Lufaise Meadows,segment,model   tb_komo ,6,,,,,0x2000,0x0000,0x000000A8,komo_lamp       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000063,_bo_w02_h       ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000063,_bo_w02_h       ,blend-high
24,Lufaise Meadows,segment,model   tab_has1,29,,,,,0x2000,0x0000,0x00000385,koya_waku       ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000385,koya_waku       ,blend-high
24,Lufaise Meadows,segment,model   lat_riv ,57,,,,,0x0000,0x0000,0x00000024,ri_iwa1         ,surface-name
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000012,_bo_w01_h       ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000065,_bo_w03_h       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000065,_bo_w03_h       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk04,4,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000000,_rat_w04_h      ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x00000000,_rat_w04_h      ,blend-high
24,Lufaise Meadows,segment,model   jug_wk04,4,,,,,0x2000,0x0000,0x00000076,_rat_w04_m      ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000076,_rat_w04_m      ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000000,_rat_w05_h      ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x00000000,_rat_w05_h      ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000076,_rat_w05_m      ,blend-high
24,Lufaise Meadows,segment,model   jug_wk04,4,,,,,0x2000,0x0000,0x00000076,_rat_w05_m      ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x000000AA,_rat_w05r       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x000000AA,_rat_w05r       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x0000017A,_rat_w07_m      ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_k02   ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_k02b  ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hanab_8ast2,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hanab_8ast2,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hanab_fl1  ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hanab_fl1  ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000000,_tab_sugi1_h    ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x00000000,_tab_sugi1_h    ,blend-high
24,Lufaise Meadows,segment,                ,25,,,,,0x2000,0x0000,0x00000000,_tab_sugi1_h    ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x000001AB,_tab_sugi1r     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x000001AB,_tab_sugi1r     ,blend-high
24,Lufaise Meadows,segment,                ,25,,,,,0x2000,0x0000,0x000001AB,_tab_sugi1r     ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000000,_tab_sugi2_h    ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x00000000,_tab_sugi2_h    ,blend-high
24,Lufaise Meadows,segment,                ,25,,,,,0x2000,0x0000,0x00000000,_tab_sugi2_h    ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000206,_tab_sugi2r     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x00000206,_tab_sugi2r     ,blend-high
24,Lufaise Meadows,segment,                ,25,,,,,0x2000,0x0000,0x00000206,_tab_sugi2r     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x000000AA,_tab_w01_md2_5p ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x000000AA,_tab_w01_md2_5p ,blend-high
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000038,_tab_w01_nr     ,blend-high
