object_name,material,super_flag,sub_flag,blend_flags,flags2,vert_stride,vert_count,index_count,map_refs
chocobo         ,model   door0   ,64,2216,0,0,36,9,14,0
chocobo         ,model   mark_01 ,64,2216,32768,0,36,9,25,0
chocobo_in      ,model   kabe_1  ,64,226,0,0,36,172,325,0
chocobo_in      ,model   jimenk_0,64,226,0,0,36,146,301,0
chocobo_in      ,                ,64,226,0,0,36,3,3,0
chocobo_p1      ,model   wood0   ,64,434,0,0,36,389,679,0
chocobo_p1      ,model   kabe_1  ,64,434,0,0,36,65,111,0
chocobo_p1      ,model   jimenk_0,64,434,0,0,36,48,71,0
chocobo_p1      ,model   wood1   ,64,434,0,0,36,53,99,0
chocobo_p1      ,model   ido     ,64,434,0,0,36,24,30,0
delux_door      ,model   door1   ,64,176,4096,0,36,230,437,0
divmdl_000      ,model   jimeni_0,64,36,0,0,36,43,93,0
divmdl_001      ,model   kabe_0  ,64,535,0,0,36,291,443,0
divmdl_001      ,model   jimeni_0,64,535,0,0,36,196,343,0
divmdl_001      ,model   jimeni_2,64,535,0,0,36,96,159,0
divmdl_001      ,model   kabe_3  ,64,535,0,0,36,102,149,0
divmdl_001      ,model   kabe_2  ,64,535,0,0,36,101,211,0
door_orc        ,model   gaitou  ,64,126,0,0,36,66,106,0
door_orc        ,model   door0   ,64,126,0,0,36,64,181,0
door01          ,model   door0   ,64,168,0,0,36,69,193,5
door01          ,model   door0   ,64,168,4096,0,36,49,143,5
door02          ,model   door0   ,64,168,0,0,36,32,53,0
door02          ,model   door2   ,64,168,0,0,36,89,179,0
door02          ,model   door2   ,64,168,4096,0,36,65,123,0
door02          ,model   door0   ,64,168,4096,0,36,32,53,0
door03          ,model   door0   ,64,128,0,0,36,97,177,0
door03          ,model   door0   ,64,128,4096,0,36,74,137,0
eml0            ,model   kabe_2  ,64,184,32768,0,36,142,238,0
eml0            ,model   arch    ,64,184,32768,0,36,32,46,0
eml0            ,model   kabe_0  ,64,184,32768,0,36,32,46,0
eml0            ,model   kabe_1  ,64,184,32768,0,36,46,71,0
eml0            ,model   jimeni_2,64,184,32768,0,36,30,42,0
eml1            ,model   kabe_2  ,64,130,0,0,36,6,9,0
eml1            ,model   kabe_2  ,64,130,32768,0,36,58,109,0
eml1            ,model   jimeni_1,64,130,32768,0,36,26,49,0
eml1            ,model   kabe    ,64,130,32768,0,36,69,127,0
eml1            ,model   rerf2   ,64,130,32768,0,36,14,21,0
eml1            ,model   jimenk_0,64,130,32768,0,36,10,17,0
eml1            ,model   jimeni_0,64,130,32768,0,36,11,16,0
eml2            ,model   kabe_2  ,64,130,0,0,36,6,9,0
eml2            ,model   kabe_2  ,64,130,32768,0,36,58,109,0
eml2            ,model   jimeni_1,64,130,32768,0,36,26,43,0
eml2            ,model   kabe    ,64,130,32768,0,36,67,119,0
eml2            ,model   rerf2   ,64,130,32768,0,36,14,21,0
eml2            ,model   jimenk_0,64,130,32768,0,36,10,17,0
eml2            ,model   jimeni_0,64,130,32768,0,36,10,12,0
eml3            ,                ,64,98,0,0,36,4,4,0
eml3            ,model   jimeni_1,64,98,32768,0,36,14,18,0
eml3            ,model   kabe    ,64,98,32768,0,36,42,81,0
eml3            ,model   kabe_2  ,64,98,32768,0,36,78,125,0
eml3            ,model   jimenk_0,64,98,32768,0,36,4,4,0
eml3            ,model   jimeni_0,64,98,32768,0,36,6,6,0
eml4            ,model   kabe_2  ,64,70,32768,0,36,62,109,0
eml4            ,model   jimeni_1,64,70,32768,0,36,8,10,0
eml4            ,model   kabe    ,64,70,32768,0,36,28,43,0
eml4            ,model   jimenk_0,64,70,32768,0,36,4,4,0
eml5            ,                ,64,93,0,0,36,4,21,0
eml5            ,model   kabe    ,64,93,32768,0,36,33,89,0
eml5            ,model   jimeni_1,64,93,32768,0,36,11,13,0
eml5            ,model   kabe_2  ,64,93,32768,0,36,64,105,0
eml5            ,model   jimenk_0,64,93,32768,0,36,4,4,0
eml6            ,model   jimeni_1,64,67,32768,0,36,8,10,0
eml6            ,model   kabe    ,64,67,32768,0,36,26,41,0
eml6            ,model   jimenk_0,64,67,32768,0,36,4,4,0
eml6            ,model   kabe_2  ,64,67,32768,0,36,62,109,0
eml7            ,model   funsui  ,64,207,0,0,36,60,101,0
eml7            ,model   kabe_2  ,64,207,0,0,36,24,30,0
eml7            ,model   jimeni_0,64,207,32768,0,36,56,78,0
eml7            ,model   kabe_2  ,64,207,32768,0,36,79,125,0
eml7            ,model   jimeni_2,64,207,32768,0,36,8,10,0
eml7            ,model   kabe    ,64,207,32768,0,36,8,10,0
eml7            ,model   funsui  ,64,207,32768,0,36,84,161,0
eml8            ,model   kabe_2  ,64,168,0,0,36,16,22,0
eml8            ,model   jimeni_1,64,168,32768,0,36,16,22,0
eml8            ,model   kabe    ,64,168,32768,0,36,52,79,0
eml8            ,model   kabe_2  ,64,168,32768,0,36,183,277,0
eml8            ,model   jimenk_0,64,168,32768,0,36,8,10,0
eml9            ,model   jimeni_1,64,192,32768,0,36,16,22,0
eml9            ,model   kabe    ,64,192,32768,0,36,70,111,0
eml9            ,model   kabe_2  ,64,192,32768,0,36,204,331,0
eml9            ,model   jimenk_0,64,192,32768,0,36,8,10,0
eml9            ,model   jimeni_2,64,192,32768,0,36,4,4,0
emla            ,model   jimeni_1,64,274,32768,0,36,28,40,0
emla            ,model   kabe    ,64,274,32768,0,36,112,183,0
emla            ,model   kabe_2  ,64,274,32768,0,36,259,401,0
emla            ,model   jimeni_0,64,274,32768,0,36,12,16,0
emla            ,model   jimenk_0,64,274,32768,0,36,16,22,0
emlb            ,model   kabe    ,64,200,32768,0,36,130,209,0
emlb            ,model   jimenk_0,64,200,32768,0,36,28,49,0
emlb            ,model   jimeni_1,64,200,32768,0,36,31,46,0
emlb            ,model   kabe_2  ,64,200,32768,0,36,104,177,0
emlc            ,model   jimeni_1,64,91,0,0,36,10,12,0
emlc            ,model   jimeni_1,64,91,32768,0,36,27,53,0
emlc            ,model   kabe_0  ,64,91,32768,0,36,74,145,0
gatehouse01     ,model   shpmado0,64,1922,0,0,36,160,291,0
gatehouse01     ,model   jimeni_0,64,1922,0,0,36,79,123,0
gatehouse01     ,model   wood1   ,64,1922,0,0,36,229,339,0
gatehouse01     ,model   kannban0,64,1922,0,0,36,66,86,0
gatehouse01     ,model   kabe    ,64,1922,0,0,36,650,1345,0
gatehouse01     ,model   kabe_2  ,64,1922,0,0,36,755,1453,0
gatehouse01     ,model   kabe_0  ,64,1922,0,0,36,285,519,0
gatehouse01     ,model   jimeni_1,64,1922,0,0,36,21,41,0
gatehouse01     ,model   kabe_1  ,64,1922,0,0,36,148,223,0
gatehouse01     ,model   arch    ,64,1922,0,0,36,72,131,0
gatehouse01     ,model   jimenk_0,64,1922,0,0,36,4,4,0
gatehouse01     ,model   ido     ,64,1922,0,0,36,38,60,0
gatehouse01     ,model   kabe_3  ,64,1922,0,0,36,27,38,0
gatehouse01     ,model   jimeni_2,64,1922,0,0,36,8,10,0
gatehouse01     ,model   funsui  ,64,1922,0,0,36,113,195,0
gatehouse01     ,                ,64,1922,0,0,36,4,4,0
gatehouse01     ,model   rerf4   ,64,1922,0,0,36,4,4,0
gatehouse02     ,model   kabe_0  ,64,352,0,0,36,33,61,0
gatehouse02     ,model   kabe    ,64,352,0,0,36,139,251,0
gatehouse02     ,model   jimenk_0,64,352,0,0,36,6,6,0
gatehouse02     ,model   door0   ,64,352,0,0,36,92,205,0
gatehouse02     ,model   gaitou  ,64,352,0,0,36,112,197,0
gatehouse02     ,model   jimeni_2,64,352,0,0,36,40,87,0
gatehouse02     ,model   kabe_2  ,64,352,0,0,36,68,141,0
gatehouse02     ,model   wood0   ,64,352,0,0,36,16,27,0
gatehouse03     ,model   wood0   ,64,288,0,0,36,22,35,2
gatehouse03     ,model   jimeni_2,64,288,0,0,36,48,75,2
gatehouse03     ,model   kabe_0  ,64,288,0,0,36,57,95,2
gatehouse03     ,model   kabe_2  ,64,288,0,0,36,53,105,2
gatehouse03     ,model   gaitou  ,64,288,0,0,36,114,187,2
gatehouse03     ,                ,64,288,0,0,36,16,23,2
gatehouse03     ,model   door0   ,64,288,0,0,36,88,201,2
gatehouse03     ,model   jimenk_0,64,288,0,0,36,11,25,2
gatehouse03     ,model   kabe    ,64,288,0,0,36,38,59,2
gatehouse04     ,model   wood0   ,64,320,0,0,36,22,35,0
gatehouse04     ,model   jimeni_2,64,320,0,0,36,52,85,0
gatehouse04     ,model   kabe_0  ,64,320,0,0,36,45,73,0
gatehouse04     ,model   kabe_2  ,64,320,0,0,36,61,113,0
gatehouse04     ,model   gaitou  ,64,320,0,0,36,56,97,0
gatehouse04     ,model   door0   ,64,320,0,0,36,88,201,0
gatehouse04     ,model   jimenk_0,64,320,0,0,36,12,14,0
gatehouse04     ,model   komono2 ,64,320,0,0,36,54,93,0
gatehouse04     ,model   kabe    ,64,320,0,0,36,60,101,0
gild_door00     ,model   door0   ,64,176,0,0,36,230,437,0
gild_door01     ,model   door0   ,64,210,0,0,36,174,271,1
gild_door01     ,model   door0   ,64,210,4096,0,36,148,257,1
gild_door03     ,model   door0   ,64,272,0,0,36,164,369,0
gild_door03     ,model   door0   ,64,272,4096,0,36,139,319,0
gild_in01       ,model   kabe_1  ,64,96,0,0,36,61,111,0
gild_in01       ,model   jimenk_0,64,96,0,0,36,56,117,0
gild_in01       ,                ,64,96,0,0,36,6,6,0
gild_in02       ,model   kabe_1  ,64,218,0,0,36,135,251,0
gild_in02       ,model   jimenk_0,64,218,0,0,36,162,265,0
gildhouse01     ,model   saku0   ,64,993,0,0,36,512,762,0
gildhouse01     ,model   jimenk_0,64,993,0,0,36,132,257,0
gildhouse01     ,model   wood0   ,64,993,0,0,36,155,233,0
gildhouse01     ,model   kabe_2  ,64,993,0,0,36,96,146,0
gildhouse01     ,model   wood1   ,64,993,0,0,36,69,123,0
gildhouse01     ,                ,64,993,0,0,36,11,15,0
gildhouse01     ,model   yane_0  ,64,993,0,0,36,60,107,0
gildhouse01     ,model   kabe_1  ,64,993,0,0,36,84,127,0
gildhouse01     ,model   kabe_0  ,64,993,0,0,36,172,275,0
gildhouse01     ,model   funsui  ,64,993,0,0,36,13,18,0
gildhouse01     ,model   ido     ,64,993,0,0,36,36,52,0
gildhouse01     ,model   kannban0,64,993,0,0,36,28,43,0
gildhouse01     ,model   shpmado0,64,993,0,0,36,20,37,0
gildhouse01     ,model   rerf4   ,64,993,0,0,36,367,553,0
gildhouse01     ,model   renga   ,64,993,0,0,36,32,46,0
gildhouse01     ,model   rerf5   ,64,993,0,0,36,36,52,0
gildhouse01     ,model   jimenk_0,64,993,32768,0,36,9,13,0
gildhouse01_p1  ,model   wood0   ,64,154,0,0,36,73,111,0
gildhouse01_p1  ,model   yane_0  ,64,154,0,0,36,18,35,0
gildhouse01_p1  ,model   kabe_0  ,64,154,0,0,36,27,51,0
gildhouse01_p1  ,model   jimenk_0,64,154,0,0,36,46,91,0
gildhouse01_p1  ,model   kabe_1  ,64,154,0,0,36,20,28,0
gildhouse01_p1  ,model   kabe_2  ,64,154,0,0,36,37,55,0
gildhouse01_p1  ,model   wood1   ,64,154,0,0,36,16,24,0
gildhouse01_p1  ,model   shpmado0,64,154,0,0,36,3,3,0
gildhouse01_p1  ,model   renga   ,64,154,0,0,36,4,4,0
gildhouse01_p2  ,model   wood0   ,64,206,0,0,36,126,213,0
gildhouse01_p2  ,                ,64,206,0,0,36,6,9,0
gildhouse01_p2  ,model   kabe_0  ,64,206,0,0,36,25,36,0
gildhouse01_p2  ,model   yane_0  ,64,206,0,0,36,22,39,0
gildhouse01_p2  ,model   jimenk_0,64,206,0,0,36,26,57,0
gildhouse01_p2  ,model   wood1   ,64,206,0,0,36,13,18,0
gildhouse01_p2  ,model   shpmado0,64,206,0,0,36,19,27,0
gildhouse01_p2  ,model   rerf5   ,64,206,0,0,36,13,18,0
gildhouse01_p2  ,model   rerf4   ,64,206,0,0,36,52,91,0
gildhouse01_p2  ,model   orkmado0,64,206,0,0,36,32,55,0
gildhouse01_p2  ,model   jimenk_0,64,206,32768,0,36,8,13,0
gildhouse02     ,model   jimeni_0,64,192,0,0,36,96,128,0
gildhouse02     ,model   jimeni_1,64,192,0,0,36,26,47,0
gildhouse02     ,model   kabe_0  ,64,192,0,0,36,105,207,0
gildhouse02     ,model   jimenk_0,64,192,0,0,36,19,31,0
gildhouse02     ,model   kabe_2  ,64,192,0,0,36,44,87,0
gildhouse02_p1  ,model   jimeni_1,64,155,0,0,36,36,71,0
gildhouse02_p1  ,model   kabe_0  ,64,155,0,0,36,105,185,0
gildhouse02_p1  ,model   jimenk_0,64,155,0,0,36,25,47,0
gildhouse02_p1  ,model   kabe_2  ,64,155,0,0,36,38,73,0
gildhouse02_p1  ,model   jimeni_0,64,155,0,0,36,6,6,0
gildhouse02_p2  ,model   jimeni_1,64,174,0,0,36,15,27,0
gildhouse02_p2  ,model   jimeni_0,64,174,0,0,36,98,130,0
gildhouse02_p2  ,model   kabe_0  ,64,174,0,0,36,67,119,0
gildhouse02_p2  ,model   kabe_2  ,64,174,0,0,36,58,109,0
gildhouse02_p2  ,model   jimenk_0,64,174,0,0,36,19,29,0
gildhouse02_p3  ,model   kabe_0  ,64,100,0,0,36,60,129,0
gildhouse02_p3  ,model   jimeni_1,64,100,0,0,36,15,27,0
gildhouse02_p3  ,model   jimenk_0,64,100,0,0,36,43,73,0
gildhouse02_p3  ,model   jimeni_0,64,100,0,0,36,6,6,0
house_00_in     ,model   kabe_1  ,64,284,0,0,36,209,395,0
house_00_in     ,model   jimenk_0,64,284,0,0,36,202,355,0
house_01        ,model   saku0   ,64,1434,0,0,36,115,163,0
house_01        ,model   jimeni_0,64,1434,0,0,36,72,143,0
house_01        ,model   kabe_1  ,64,1434,0,0,36,101,203,0
house_01        ,model   wood0   ,64,1434,0,0,36,640,1059,0
house_01        ,model   kabe_2  ,64,1434,0,0,36,188,361,0
house_01        ,model   jimenk_0,64,1434,0,0,36,310,663,0
house_01        ,model   funsui  ,64,1434,0,0,36,120,215,0
house_01        ,model   yane_0  ,64,1434,0,0,36,169,393,0
house_01        ,model   renga   ,64,1434,0,0,36,113,199,0
house_01        ,model   door0   ,64,1434,0,0,36,14,21,0
house_01_in     ,model   kabe_1  ,64,242,0,0,36,194,425,1
house_01_in     ,model   jimenk_0,64,242,0,0,36,122,255,1
house_01s       ,model   jimenk_0,64,748,0,0,36,210,407,0
house_01s       ,model   renga   ,64,748,0,0,36,106,183,0
house_01s       ,model   saku0   ,64,748,0,0,36,115,163,0
house_01s       ,model   funsui  ,64,748,0,0,36,70,127,0
house_01s       ,model   kabe_2  ,64,748,0,0,36,95,149,0
house_01s       ,model   kabe_1  ,64,748,0,0,36,36,77,0
house_01s       ,model   yane_0  ,64,748,0,0,36,169,393,0
house_01s       ,model   wood0   ,64,748,0,0,36,186,337,0
house_01s_p1    ,model   jimeni_0,64,686,0,0,36,72,143,0
house_01s_p1    ,model   kabe_1  ,64,686,0,0,36,74,153,0
house_01s_p1    ,model   wood0   ,64,686,0,0,36,456,729,0
house_01s_p1    ,model   kabe_2  ,64,686,0,0,36,110,187,0
house_01s_p1    ,model   jimenk_0,64,686,0,0,36,113,253,0
house_01s_p1    ,model   funsui  ,64,686,0,0,36,50,85,0
house_01s_p1    ,model   renga   ,64,686,0,0,36,9,13,0
house_01s_p1    ,model   door0   ,64,686,0,0,36,14,21,0
house_02        ,model   saku0   ,64,865,0,0,36,79,153,1
house_02        ,model   shpmado0,64,865,0,0,36,90,165,1
house_02        ,model   yane_0  ,64,865,0,0,36,135,299,1
house_02        ,model   kabe_1  ,64,865,0,0,36,95,197,1
house_02        ,model   wood0   ,64,865,0,0,36,361,589,1
house_02        ,model   funsui  ,64,865,0,0,36,106,211,1
house_02        ,model   jimenk_0,64,865,0,0,36,133,271,1
house_02        ,model   kabe_2  ,64,865,0,0,36,122,281,1
house_02        ,model   jimeni_0,64,865,0,0,36,28,57,1
house_02_in     ,model   kabe_1  ,64,312,0,0,36,215,419,0
house_02_in     ,model   jimenk_0,64,312,0,0,36,173,359,0
house_03        ,model   saku0   ,64,912,0,0,36,148,281,0
house_03        ,model   yane_0  ,64,912,0,0,36,175,371,0
house_03        ,model   wood0   ,64,912,0,0,36,261,457,0
house_03        ,model   kabe_2  ,64,912,0,0,36,129,215,0
house_03        ,model   shpmado0,64,912,0,0,36,44,73,0
house_03        ,model   funsui  ,64,912,0,0,36,119,245,0
house_03        ,model   kabe_1  ,64,912,0,0,36,108,199,0
house_03        ,model   jimenk_0,64,912,0,0,36,189,377,0
house_03        ,                ,64,912,0,0,36,10,16,0
house_03        ,model   ido     ,64,912,0,0,36,21,41,0
house_03        ,model   renga   ,64,912,0,0,36,22,43,0
house_03_in     ,model   kabe_1  ,64,304,0,0,36,252,507,1
house_03_in     ,model   jimenk_0,64,304,0,0,36,161,329,1
house_03_p1     ,model   saku0   ,64,811,0,0,36,86,106,0
house_03_p1     ,model   funsui  ,64,811,0,0,36,62,119,0
house_03_p1     ,model   wood0   ,64,811,0,0,36,449,781,0
house_03_p1     ,model   kadan   ,64,811,0,0,36,15,22,0
house_03_p1     ,model   kabe_1  ,64,811,0,0,36,69,141,0
house_03_p1     ,model   kabe_2  ,64,811,0,0,36,95,159,0
house_03_p1     ,model   jimenk_0,64,811,0,0,36,101,207,0
house_03_p1     ,model   jimeni_0,64,811,0,0,36,65,147,0
house_03_p1     ,                ,64,811,0,0,36,9,12,0
house_03_p1     ,model   shpmado0,64,811,0,0,36,6,9,0
house_03_p1     ,model   sibasaku,64,811,0,0,36,127,229,0
house_04        ,model   wood0   ,64,1291,8192,0,36,595,1057,0
house_04        ,model   shpmado0,64,1291,8192,0,36,275,465,0
house_04        ,model   saku0   ,64,1291,8192,0,36,261,386,0
house_04        ,model   kabe_1  ,64,1291,8192,0,36,232,409,0
house_04        ,model   jimenk_0,64,1291,8192,0,36,186,375,0
house_04        ,model   renga   ,64,1291,8192,0,36,130,217,0
house_04        ,                ,64,1291,8192,0,36,15,23,0
house_04        ,model   yane_0  ,64,1291,8192,0,36,117,283,0
house_04        ,model   funsui  ,64,1291,8192,0,36,47,81,0
house_04        ,model   kabe_2  ,64,1291,8192,0,36,21,49,0
house_04        ,model   door0   ,64,1291,8192,0,36,7,9,0
house_04_in     ,model   kabe_1  ,64,328,0,0,36,252,481,0
house_04_in     ,model   jimenk_0,64,328,0,0,36,224,411,0
house_04_in     ,                ,64,328,0,0,36,4,4,0
house_04_p1     ,model   wood0   ,64,333,0,0,36,160,253,0
house_04_p1     ,model   jimeni_0,64,333,0,0,36,55,131,0
house_04_p1     ,model   kabe_1  ,64,333,0,0,36,52,107,0
house_04_p1     ,model   jimenk_0,64,333,0,0,36,15,20,0
house_04_p1     ,model   kabe_2  ,64,333,0,0,36,11,27,0
house_04_p1     ,model   kadan   ,64,333,0,0,36,12,27,0
house_04_p1     ,model   sibasaku,64,333,0,0,36,72,107,0
house_04_p1     ,model   saku0   ,64,333,0,0,36,67,98,0
house_05        ,model   shpmado0,64,1205,0,0,36,948,1781,0
house_05        ,model   kabe_1  ,64,1205,0,0,36,251,447,0
house_05        ,model   kabe    ,64,1205,0,0,36,81,157,0
house_05        ,model   yane_0  ,64,1205,0,0,36,320,591,0
house_05        ,model   kabe_2  ,64,1205,0,0,36,104,211,0
house_05        ,model   jimenk_0,64,1205,0,0,36,70,121,0
house_05        ,model   funsui  ,64,1205,0,0,36,60,95,0
house_05        ,                ,64,1205,0,0,36,4,4,0
house_05        ,model   wood0   ,64,1205,0,0,36,15,25,0
house_05        ,model   renga   ,64,1205,0,0,36,22,35,0
house_05_in     ,model   kabe_1  ,64,358,0,0,36,239,429,0
house_05_in     ,model   jimenk_0,64,358,0,0,36,227,401,0
house_05_p1     ,model   kabe_2  ,64,300,0,0,36,147,251,0
house_05_p1     ,model   jimeni_0,64,300,0,0,36,74,124,0
house_05_p1     ,model   kabe_1  ,64,300,0,0,36,24,43,0
house_05_p1     ,model   shpmado0,64,300,0,0,36,110,193,0
house_05_p1     ,model   kabe    ,64,300,0,0,36,44,87,0
house_05_p1     ,model   kabe_0  ,64,300,0,0,36,12,19,0
house_05_p1     ,model   jimeni_1,64,300,0,0,36,10,15,0
house_05_p1     ,model   siba0   ,64,300,0,0,36,12,14,0
house_05_p1     ,model   jimenk_0,64,300,0,0,36,8,10,0
lef_01          ,model   jimeni_1,64,352,0,0,36,199,337,0
lef_01          ,model   kabe_2  ,64,352,0,0,36,150,275,0
lef_01          ,model   kabe_3  ,64,352,0,0,36,53,103,0
lef_01          ,model   kabe_0  ,64,352,0,0,36,154,273,0
lef_01_p1       ,model   jimeni_1,64,41,0,0,36,90,159,0
lef_02          ,model   jimeni_2,64,1075,0,0,36,199,345,0
lef_02          ,model   kabe_0  ,64,1075,0,0,36,520,925,0
lef_02          ,model   kabe_3  ,64,1075,0,0,36,142,255,0
lef_02          ,model   jimeni_1,64,1075,0,0,36,49,109,0
lef_02          ,model   kabe_2  ,64,1075,0,0,36,356,645,0
lef_02          ,model   jimeni_0,64,1075,0,0,36,319,665,0
lef_03          ,model   jimeni_0,64,521,0,0,36,126,277,0
lef_03          ,model   jimeni_2,64,521,0,0,36,44,83,0
lef_03          ,model   kabe_0  ,64,521,0,0,36,378,625,0
lef_03          ,model   kabe_2  ,64,521,0,0,36,134,239,0
lef_03          ,model   kabe_3  ,64,521,0,0,36,114,159,0
lef_04          ,model   siba0   ,64,1400,0,0,36,188,311,0
lef_04          ,model   kabe_2  ,64,1400,0,0,36,286,523,0
